Timestamp,ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - DA LMP - Latest (Now),ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Price - Hub: HB_BUSAVG - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Dispatchable Outages (Planned) - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Dispatchable Outages (Unplanned) - Latest (Now),ERCOT - Load - System Wide - ISO: Actual - Load - Latest (Now),ERCOT - Load - System Wide - ISO: Forecast - Load - Prior Day (Rolling),ERCOT - Load - System Wide - ENV: Actual - Net Load - Latest (Now),ERCOT - Load - System Wide - ENV: Actual - Temperature - Latest (Now),ERCOT - Generation - Solar - System Wide - ISO: Actual - Generation - Latest (Now),ERCOT - Generation - Solar - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling),ERCOT - Generation - Wind - System Wide - ISO: Actual - Generation (5 min) - Latest (Now),ERCOT - Generation - Wind - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling),ERCOT - Grid Conditions - System Wide - ISO: Actual - PRC - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Fuel Mix (Natural Gas) - Latest (Now),ERCOT - Grid Conditions - System Wide - ISO: Actual - Energy Storage Resources (Net Output) - Latest (Now)
2026-01-01T00:00:00-06:00,20.51,17.807,18.337,1077,12335.5,46223.92,47770.67,25448,47,0.26,0,20745.91,19835.3,12729.33,18030.95,-3178.25
2026-01-01T01:00:00-06:00,20.79,19.355,20.04,1077,12404.83,46209.83,47027.23,26311,46,0.29,0,19962.73,19354.9,13863.08,18711.36,-2842.64
2026-01-01T02:00:00-06:00,20.98,20.597,21.3,1077,12701,46147.25,46767.94,27900,45,0.33,0,18286.77,18496.3,14320.27,18989.06,-1226.11
2026-01-01T03:00:00-06:00,21.77,21.805,22.552,1077,12701,46249.33,46862.89,29727,44,0.29,0,16516.56,17480.8,14229.83,19871.66,-672.03
2026-01-01T04:00:00-06:00,23.65,22.628,23.19,1077,12805.33,46722.67,47393.94,30955,44,0.32,0,15721.3,16417,14046.49,20419.74,-361.33
2026-01-01T05:00:00-06:00,28.59,23.413,23.793,1077,12159,47436.92,48553.71,32469,43,0.29,0,14918.38,15248.9,13545.18,20994.75,219.55
2026-01-01T06:00:00-06:00,32.38,23.392,23.603,1077,11999.67,48468.83,49975.7,34744,42,0.28,0,13670.34,14213.6,12387.09,21027.45,2011.17
2026-01-01T07:00:00-06:00,32.07,23.23,23.392,1077,11929,49000.92,51137.87,35384,43,590.46,480.6,12995.57,13427,11538.43,20959.08,2528.28
2026-01-01T08:00:00-06:00,21.23,17.777,17.845,1077,11970,48735.33,51002.61,27426,50,9085.62,8205.4,12346.68,12569.8,12992.22,17147.75,-496.94
2026-01-01T09:00:00-06:00,17.09,14.747,15.482,1077,12141.5,47992.25,49790.63,20674,56,17991.8,17515.2,9543.97,10374.4,14305.46,12632.03,-1346.82
2026-01-01T10:00:00-06:00,17.35,15.347,19.18,1077,12092,47157.58,48461.87,20861,62,19571.73,19197.8,6777.22,7428.1,14461.94,12589.27,-751.09
2026-01-01T11:00:00-06:00,15.28,14.088,18.46,1077,12278.17,46421.5,47364.33,20633,66,19601.04,19135.3,6197.61,6407.1,14437.54,12146.2,-774.99
2026-01-01T12:00:00-06:00,15.31,14.568,15.93,1077,12069,46117.5,46572.18,20878,70,18312.66,18193.3,6847.08,7359.5,14730.4,12073.83,-1042.01
2026-01-01T13:00:00-06:00,13.64,12.26,13.71,1077,12064,45836.58,46142.49,19845,71,17676.81,17785.6,8275.58,9219.6,15261.2,11416.93,-1356.38
2026-01-01T14:00:00-06:00,9.91,14.85,14.925,1077,12081.5,45736,46152.89,19031,72,15996.45,17233.3,10575.41,11109.6,15246.55,11589.54,-2322.79
2026-01-01T15:00:00-06:00,13.19,15.018,15.018,1077,12106.5,45796.17,46330.62,21091,71,11524.64,15153.1,13058.7,12522.4,15146.25,12358.82,-1453.37
2026-01-01T16:00:00-06:00,20.78,18.795,18.795,1077,12111,46208.42,46524.71,25310,69,5742.48,8787.8,15041.16,13858,14658.25,15059.53,-537.45
2026-01-01T17:00:00-06:00,25.62,22.08,22.08,1077,11985.67,47517.58,47540.82,30878,67,1054.38,1010.7,15385.87,16045.4,12332.02,16327.96,3040.76
2026-01-01T18:00:00-06:00,25.14,20.015,20.05,1077,11909,48577.25,49094.91,30026,65,0.64,0,18364.26,19228.6,12316.96,16092.4,2196.12
2026-01-01T19:00:00-06:00,20.25,17.467,17.742,1077,11920.92,48221.67,48902.09,27106,64,0.59,0,21050.63,22279,12790.49,15408.57,472.88
2026-01-01T20:00:00-06:00,16.71,14.363,15.12,1077,11804,47670.25,48684.87,24306,63,0.6,0,23319.6,24824.5,13379.28,13701.18,79.53
2026-01-01T21:00:00-06:00,14.24,13.005,13.555,1077,11811,46938,47961.64,21783,63,0.63,0,25160.32,26780.9,13819.44,12099.65,10.57
2026-01-01T22:00:00-06:00,15.72,14.8,15.165,1077,11771,45606.33,46628.92,20474,63,0.65,0,25467.69,28117.9,13803.24,10596.43,-106.75
2026-01-01T23:00:00-06:00,13.75,14.495,14.578,1077,11810.58,44105.58,45136.38,18985,62,0.64,0,25004.6,28953.2,14316.82,10152.51,-701.24
2026-01-02T00:00:00-06:00,15.67,14.95,14.97,1077,12269.33,42846.17,43797.26,18600,61,0.62,0,24249.05,28809.4,14162.6,9371.55,-539.72
2026-01-02T01:00:00-06:00,12.48,13.197,13.105,1077,12281,41719.42,42456.71,17638,60,0.67,0,24143.94,28575.3,14555.74,8906.19,-886.43
2026-01-02T02:00:00-06:00,10.43,12.255,12.07,1077,12286.33,41128,41719.69,17153,59,0.86,0,23968.95,28101.8,15183.61,8797.46,-1336.96
2026-01-02T03:00:00-06:00,10.46,9.257,9.065,1077,12289.67,41003.17,41564.17,17005,59,0.71,0,23997.16,27414.1,15623.38,8425.82,-1101.82
2026-01-02T04:00:00-06:00,13.78,10.572,10.373,1077,12290,41479.25,41913.06,17863,57,0.66,0,23559.35,26590.5,15257.17,8546.86,-264.9
2026-01-02T05:00:00-06:00,16.77,13.737,13.512,1077,12302.5,42527.75,43228.98,18809,57,0.81,0,23569.3,25873,14724.36,8848.24,326.52
2026-01-02T06:00:00-06:00,18.99,16.582,16.36,1077,12591.33,44257.08,45109.27,20744,56,0.7,0,23377.31,25223.6,13974.47,9471.57,1177.51
2026-01-02T07:00:00-06:00,19.89,16.403,16.178,1077,13002.5,45542.33,46588.71,21620,56,493.33,374.5,23335.02,24314.1,13194.77,9514.4,1830.58
2026-01-02T08:00:00-06:00,15.47,2.893,2.828,1077,12980,46167.25,47580.27,15686,62,9533.94,8067.1,21113.14,20729.9,15129.35,8100.64,-1871.5
2026-01-02T09:00:00-06:00,2.77,-2.522,-2.522,1077,12977.58,46705.08,48468.05,12413,67,17888.58,19506.2,16481.71,18412.1,16732.8,7176.62,-3199.5
2026-01-02T10:00:00-06:00,2.16,-2.06,-2.06,1077,13137.17,47282.5,48914.46,12227,72,19074.94,22710.9,15937.63,16680.9,16861.74,7055.03,-2889.68
2026-01-02T11:00:00-06:00,2.85,-2.022,-2.022,1077,13236.5,47943.75,49336.56,13484,76,18532.32,23131.9,15865.54,16167.8,16480.6,7035.28,-1484.12
2026-01-02T12:00:00-06:00,4.79,-1.182,-1.18,1077,12946,48968,50002.08,14131,78,19409.83,22736.1,15349.99,15672.6,15763.58,7204.04,-1026.58
2026-01-02T13:00:00-06:00,9.82,-0.487,-0.512,1077,12895,50001.75,50910.28,15072,80,20035.54,23033.9,14827.72,14962.8,15582.85,7539.57,-413.98
2026-01-02T14:00:00-06:00,10.22,-0.883,-0.63,1077,12894.33,51031.33,51795.6,16098,81,20427.95,24166.2,14407.97,14219.3,15702.4,8288.65,-92.93
2026-01-02T15:00:00-06:00,9.34,-1.095,-0.658,1077,12797,52033.17,52501.11,17910,81,19926.59,23797.5,13972.5,13674.4,15765.1,10440.64,-378.34
2026-01-02T16:00:00-06:00,19.43,13.78,13.14,1077,12795,52555.17,52567,23890,79,13565.13,14459.1,15008.53,13063.5,15087.47,15068.46,564
2026-01-02T17:00:00-06:00,41.52,23.507,23.47,1077,12633,52175.83,52376.88,35190,73,1685.22,1620.7,15228.85,14922.9,11558.16,19468.95,4640.06
2026-01-02T18:00:00-06:00,31.11,21.525,21.525,1077,12480,52084.92,52362.21,34959,68,0.28,0.1,17091.36,16434.1,11844.54,19435.54,3595.46
2026-01-02T19:00:00-06:00,23.97,17.993,17.993,1077,12318.75,50809.75,51198.32,31329,66,0.18,0,19467.7,18562.3,12844.62,18548.56,782.54
2026-01-02T20:00:00-06:00,21.97,16.247,16.247,1077,11812.5,49834.33,50434.9,29026,64,0.2,0,20829.64,20167.9,13493.76,17448.68,241.34
2026-01-02T21:00:00-06:00,19.97,15.885,15.907,1077,11740,48694.83,49250.47,27787,63,0.18,0,20910.36,21162.9,13705.28,16708.71,-7.74
2026-01-02T22:00:00-06:00,20.54,15.83,15.845,1077,11726.67,47209.5,47790.18,26294,61,0.2,0,21879.97,21484.7,14095.15,15176.12,-719.57
2026-01-02T23:00:00-06:00,19.15,14.368,14.26,1077,11729,45515.92,46027.26,24619,60,0.21,0,22280.15,21442.9,14853.37,13351,-548.08
2026-01-03T00:00:00-06:00,15.63,16.312,16.057,1077,11721.33,43953.25,44890.44,22847,58,0.22,0,21221.36,22612.9,15125.62,13662.22,-1102.44
2026-01-03T01:00:00-06:00,15.78,15.225,14.882,1077,11788.17,42788.25,43783.08,22626,57,0.24,0,20223.98,21296.2,15942.49,13027.43,-1286.76
2026-01-03T02:00:00-06:00,16.12,15.985,15.615,1077,12086.5,41957,43261.14,23333,57,0.19,0,18715.21,20000.9,15790.31,13733.52,-1402.81
2026-01-03T03:00:00-06:00,17.52,14.298,14.35,1077,11988.25,41395.92,43029.06,22865,57,0.21,0,18512.41,18717.8,16027.28,13198.51,-1012.54
2026-01-03T04:00:00-06:00,16.49,13.97,13.97,1077,11662,41304.17,43322.71,22986,56,0.21,0,18313.16,17566.2,16050.83,13390.91,-711.56
2026-01-03T05:00:00-06:00,20.06,15.012,15.495,1077,11662,41655,45271.49,24660,54,0.21,0,16997.93,16569.7,15440.69,13921.48,197.64
2026-01-03T06:00:00-06:00,22.32,17.7,18.145,1077,11628.67,42616.17,48053.36,27284,53,0.24,0,15309.8,15176.7,14528.67,15409.46,933.74
2026-01-03T07:00:00-06:00,24.52,17.907,17.915,1077,11618.67,43789.17,49975.03,28700,53,405.52,434,14600.44,13508.6,13618.93,15907.64,1621.37
2026-01-03T08:00:00-06:00,18.4,13.528,13.543,1077,11632,45211.25,50596.28,23504,57,9080.29,8191.5,12688.06,11270,15000.08,13472.82,-704.34
2026-01-03T09:00:00-06:00,14.2,4.575,9.163,1077,11664,46253.25,51475.42,17961,61,21046.19,19260,7383.88,8147.5,16116.86,10649.56,-2094.77
2026-01-03T10:00:00-06:00,13.8,7.835,14.293,1077,11687.67,46862.67,51584.35,18760,65,23064.71,22134.3,5017,5974.9,16034.96,11123.95,-1448.1
2026-01-03T11:00:00-06:00,13.91,11.793,17.277,1077,11668.33,47333.58,51166.44,19504,68,22979.93,22542.2,4802.03,5460.9,15964.38,11886.84,-1387.59
2026-01-03T12:00:00-06:00,14.15,13.112,13.707,1077,11645.5,47864.58,50547.6,20281,70,22701.45,22425,4872.84,4905.5,15578.07,11584.22,-1000.76
2026-01-03T13:00:00-06:00,15,13.962,13.962,1077,11547.67,48217.5,49787.59,21327,71,23410.12,22734.2,3500.35,4074.3,15574.42,11965.76,-837.32
2026-01-03T14:00:00-06:00,14.48,11.182,11.182,1077,11530.33,48524.42,49398.69,20747,71,24628.27,23828.4,3117.84,3428.5,15873.19,11668.57,-805.89
2026-01-03T15:00:00-06:00,14.37,2.015,2.015,1077,11410,48889.08,49415.66,21632,71,24174.24,23833.6,3087.82,3146.7,16151.44,13198.13,-828.4
2026-01-03T16:00:00-06:00,24.29,25.51,25.51,1077,11299.08,49149.42,49207.83,31185,69,15097.89,14800.6,2856.59,3161.8,14636.72,20873.62,843.62
2026-01-03T17:00:00-06:00,46.95,37.988,41.665,1077,11347.67,49585.92,49559.5,44866,64,1909.65,1768,2749.38,3799.2,10245.74,25792.77,6031.53
2026-01-03T18:00:00-06:00,41.35,30.957,35.227,1077,11215.17,49989.17,51109.31,46222,61,0.18,0,3737.25,5312.5,8986.4,25744.82,6341.47
2026-01-03T19:00:00-06:00,37.58,36.448,45.22,1077,11216,48914.92,50957.08,44084,58,0.07,0,4867.94,6994.3,7244.12,25823.69,4061.26
2026-01-03T20:00:00-06:00,31.61,38.525,48.62,1077,11355.67,47569.17,50486.55,40925,56,0.09,0,6612.3,8403.9,6861.84,26017.27,941.61
2026-01-03T21:00:00-06:00,27.89,25.48,29.485,1077,11200,47313.83,49080.04,38830,54,0.09,0,8415.06,9626.7,7412.02,25086.46,-150.96
2026-01-03T22:00:00-06:00,26.55,22.193,23.263,1077,10584.83,46308,47779.06,37883,53,0.12,0,10148.11,10791.2,8548.98,24224.88,-923.42
2026-01-03T23:00:00-06:00,25.51,19.38,19.38,1092.42,10377.67,44742.83,46559.41,36353,51,0.18,0,11839.86,11709.6,9736.65,22669.14,-1470.17
2026-01-04T00:00:00-06:00,21.63,19.648,19.57,1262,10358,43488,44363.53,31127,50,0.13,0,12389.6,13181.2,10269.92,20627.01,-893.08
2026-01-04T01:00:00-06:00,21.05,19.882,19.747,1262,10338,42649.67,43765.73,29639,49,0.11,0,13013.93,13810.5,10735.08,19087.59,-951.54
2026-01-04T02:00:00-06:00,19.57,19.257,19.193,1262,10345,42352.58,43603.11,29103,48,0.11,0,13257.05,14385.6,11132.48,18652.56,-984.91
2026-01-04T03:00:00-06:00,19.68,22.132,22.135,1262,10357.83,42372.92,43559.15,29705,46,0.1,0,12668.75,14762.7,11055.44,18483.79,-551.11
2026-01-04T04:00:00-06:00,20.07,19.337,19.337,1262,10412,42624.83,44167.15,29830,46,0.13,0,12732.94,15038.4,11192.78,18291.51,-376.43
2026-01-04T05:00:00-06:00,20.63,18.74,18.74,1262,10412,43309.33,46315.16,29905,44,0.12,0,13311.13,15338.6,11379.82,18225.72,-274.29
2026-01-04T06:00:00-06:00,19.63,17.803,17.803,1262,10412,44599.92,48193.93,30103,44,0.13,0,14345.87,15619.1,11125.88,17917.85,486.32
2026-01-04T07:00:00-06:00,19.74,15.643,15.643,1262,10398.67,45998.67,49886.71,29394,44,337.76,421.8,16068.56,15746,10345.64,16585.52,1246.75
2026-01-04T08:00:00-06:00,15.96,12.265,12.262,1262,10486.67,47023.83,50292.1,22697,49,7468.97,7738.1,16827.69,15641.9,10684.08,11575.25,549.06
2026-01-04T09:00:00-06:00,6.31,8.472,8.968,1262,10685.67,47577.58,49473.83,17490,53,16199.85,17737.9,13968.81,14413.9,11902.31,8237.2,-369.61
2026-01-04T10:00:00-06:00,5.46,3.228,4.155,1262,10701.83,46966.17,48048.56,13837,58,19291.02,20244.8,13834.81,13549.7,12749.62,7010.3,-2763.46
2026-01-04T11:00:00-06:00,1.56,0.725,0.92,1262,10703,46600.5,46640.51,13157,61,20157.74,21399,13297.84,14609.5,14783.23,6956.89,-2975.63
2026-01-04T12:00:00-06:00,0.45,0.722,1.077,1262,10651,46690.42,45478.33,12098,64,20708.32,21288.8,13810.15,15647.3,16148.53,7015.68,-3583.21
2026-01-04T13:00:00-06:00,0.47,0.742,1.468,1262,10643.33,46823.33,44714.64,13462,66,19573.2,21325.3,13779.92,16279.8,16452.84,7025.07,-2352.51
2026-01-04T14:00:00-06:00,0.45,11.675,11.92,1262,10630,47095,44237.37,14930,67,19233.11,21736.1,13001.25,16576.7,15685.36,7741.2,-1531.45
2026-01-04T15:00:00-06:00,0.22,21.305,22.743,1262,10609.33,47490.17,44314.69,17628,68,17694.61,19797.4,12111.58,16631.4,15490.48,9911.87,-2521.95
2026-01-04T16:00:00-06:00,9.95,32.12,32.273,1262,10612.83,48205.5,44528,25802,67,10532.99,12278.1,11806.77,16613.4,12904.25,12175.14,1598.05
2026-01-04T17:00:00-06:00,22.91,31.755,31.755,1262,10689,49382.75,45760.91,34944,63,1166.25,1506.2,13053.38,17538.3,9417.13,15008.8,5807.09
2026-01-04T18:00:00-06:00,22.95,28.227,28.227,1262,10632.67,50396.5,47926.17,33707,60,0.13,0,16445.8,20233.7,8806.93,15535.99,3643.03
2026-01-04T19:00:00-06:00,19.45,23.117,23.062,1262,10621,50053.08,48422.02,29448,59,0.1,0,20514.79,23247.1,9694.62,15236.82,1125.69
2026-01-04T20:00:00-06:00,16.2,20.535,20.53,1262,10621,49510.17,48156.46,26905,58,0.12,0,22534.26,25482.8,10027.96,14502.78,-204.33
2026-01-04T21:00:00-06:00,15.03,17.145,17.05,1262,10621,48402.25,47390.39,24605,57,0.14,0,23789.58,26820.4,10733.65,13461.41,-542.43
2026-01-04T22:00:00-06:00,15.94,14.242,14.08,1262,10621,46845.25,45933.82,23069,56,0.19,0,24957.72,27546.7,11409.28,12083.94,-809.77
2026-01-04T23:00:00-06:00,14.11,11.913,12.18,1268.25,10554.08,45073.83,44263.99,21301,54,0.23,0,25024.8,27756.1,12444.44,11093.67,-1125.89
2026-01-05T00:00:00-06:00,10.14,12.227,12.54,1337,10784.67,43785.33,43775.76,19578,54,0.17,0,24230.38,26847.7,13018.2,10466.77,-1174.35
2026-01-05T01:00:00-06:00,9.74,13.428,13.838,1337,10818,43057.5,42861.32,19182,53,0.14,0,23921.89,26284.9,13313.83,10931.42,-1951.89
2026-01-05T02:00:00-06:00,9.76,13.685,13.952,1337,10818,42543.17,42352.47,19631,53,0.27,0,22985.7,25567.3,13559.07,11110.98,-1757.44
2026-01-05T03:00:00-06:00,12.26,13.683,14.195,1337,10818,42617,42418.29,20325,52,0.3,0,22229.64,24564.1,13987.94,11119.47,-1353.46
2026-01-05T04:00:00-06:00,13.53,14.165,14.75,1337,10818,43673.33,43397.51,21682,52,0.26,0,21841.28,23553.1,13985.26,11586.14,-442.93
2026-01-05T05:00:00-06:00,16.66,16.112,16.748,1337,10818,45489.83,46453.34,23276,52,0.23,0,22055.79,22736.8,13560.19,12300.05,105.68
2026-01-05T06:00:00-06:00,20.97,18.663,19.043,1361.58,10826.58,48022.92,49797.87,26026,52,0.25,0,21855.59,22120.5,11918.67,13111.82,1519.48
2026-01-05T07:00:00-06:00,22.03,21.68,21.775,1632,11116.17,49556.17,51615.08,28409,53,293.36,320.8,20820.25,21746,10264.28,13672.93,2481.72
2026-01-05T08:00:00-06:00,20.26,17.657,17.488,1633,11231.5,49957.75,51610.37,24907,56,5895.84,5954.4,19287.72,20997.4,10995.6,12855.42,325.37
2026-01-05T09:00:00-06:00,15.79,19.688,19.23,1644,11280.67,50276.92,51819.62,22016,60,14353.27,14340.4,14029.65,19124.9,11822.2,11216.54,-776.48
2026-01-05T10:00:00-06:00,12.7,17.198,16.738,1644,11241,50525.25,51758.38,20719,65,16766.59,17010.8,12954.36,17896.3,12434.8,10257.3,-1094.69
2026-01-05T11:00:00-06:00,11.43,15.328,17.128,1644,11331.33,50566.67,51462.54,18957,68,17960.98,17750.9,13571.54,17636.6,13561.95,9942.32,-1551
2026-01-05T12:00:00-06:00,9.29,15.838,16.8,1644,11286.33,50575.17,51122.36,18522,70,18312.84,18389.8,13727.46,17855.4,14574.68,10301.96,-2250.16
2026-01-05T13:00:00-06:00,8.75,12.973,14.467,1644,11307.58,50784.92,50878.66,17378,72,19017.81,18405.4,14362.09,18148,15771.06,9632.74,-2359.94
2026-01-05T14:00:00-06:00,7.46,14.095,13.96,1644,11345.17,51327.58,50448.31,17858,74,18707.27,18629.3,14633.56,18620.8,15807.14,10257.15,-2214.73
2026-01-05T15:00:00-06:00,6.17,16.273,15.828,1644,11605.17,51617,50415.81,19957,74,16407.52,17746.3,15137.14,18730,15760.15,12140.73,-2303.01
2026-01-05T16:00:00-06:00,17.19,26.665,26.123,1644,11623.08,51953.83,50531.27,28377,72,8626.85,10647.3,14875.82,18322.3,13659.68,16084.69,1010.3
2026-01-05T17:00:00-06:00,30.87,31.522,30.635,1644,11452.42,52498.08,51448.75,37125,69,1057.05,1400.9,14160.26,18455.3,10044.45,18297.82,5376.17
2026-01-05T18:00:00-06:00,25.86,33.55,32.968,1612.17,11367,53330.25,52472.77,37944,66,0.24,0.3,15258.51,20022.8,8750.08,18857.23,4711.31
2026-01-05T19:00:00-06:00,22.74,39.797,39.22,1453,11242.67,52650.83,52259.16,35616,65,0.16,0,16819.63,21742.4,8277.35,19208.08,1835.8
2026-01-05T20:00:00-06:00,21.24,26.55,26.945,1453,11053,51558.42,51327.45,33069,64,0.22,0,18329.09,23328.3,8971.42,18723.57,164.84
2026-01-05T21:00:00-06:00,17.28,22.675,23.79,1453,11063,50071,49782.97,30836,63,0.28,0,19231.23,24114,9471.54,17796.56,-70.51
2026-01-05T22:00:00-06:00,16.36,19.817,20.832,1453,11126,47810.83,47717.06,28633,62,0.3,0,19982.94,24584.3,9678.42,16650.85,-609.88
2026-01-05T23:00:00-06:00,14.98,15.987,16.858,1453,11179.92,45596.58,45747.66,26395,61,0.34,0,20556.7,24825.8,10790.47,15731.33,-2014.73
2026-01-06T00:00:00-06:00,15.28,15.017,15.725,1453,11038.17,43909.75,43507.94,23228,61,0.47,0,20548.34,22345.4,12179.63,14542.68,-2260.55
2026-01-06T01:00:00-06:00,15.16,15.092,16.072,1453,11037,42880.17,42260.17,22711,61,0.26,0,20233.68,21263.2,13522.96,14394.75,-2514.13
2026-01-06T02:00:00-06:00,15.04,14.983,15.715,1453,10932,42196.58,41356.51,22742,60,0.35,0,19380.48,19968.5,14591.14,14407.23,-2506.18
2026-01-06T03:00:00-06:00,14.42,16.02,16.682,1453,11211,41842.5,41228.49,23527,60,0.43,0,18282.52,18660.6,14790.61,14709.37,-2203.78
2026-01-06T04:00:00-06:00,14.53,15.728,16.05,1453,11493.33,42556.58,42179.26,25018,60,0.48,0,17462.14,17459.3,14496.12,15116.85,-1421.68
2026-01-06T05:00:00-06:00,17.51,14.932,15.717,1453,11495,44195.83,44940.57,26604,60,0.54,0,17461.12,16056.9,14217.6,15985.71,-515.94
2026-01-06T06:00:00-06:00,20.81,20.4,21.143,1479.67,11495,47018,48912.24,30700,59,0.36,0,16265.9,14490.1,13208.76,18465.65,708.65
2026-01-06T07:00:00-06:00,23.32,25.437,25.655,1773,11578.67,48220.08,50758.42,34590,59,261.11,321.4,13434.91,12846.5,11417.27,19241.29,2404.44
2026-01-06T08:00:00-06:00,19.76,22.1,22.19,1790,11644.17,48584.67,50861.47,31675,61,5856.18,6655.3,11120.9,10989,12550.05,18835.37,-471.9
2026-01-06T09:00:00-06:00,16.87,13.062,13.207,1977,11657,49093.83,51223.45,24396,65,16501.18,16157,8105.15,8048.6,14584.17,15775.23,-2845.8
2026-01-06T10:00:00-06:00,16.3,12.815,12.812,1977,11687.42,49587.17,51589.13,23456,68,19699.26,19679.9,6288.12,5266.8,15251.1,15031.83,-2063.53
2026-01-06T11:00:00-06:00,16.05,13.025,13.025,1977.08,11875.83,50287.25,51925.98,24470,71,20745.02,21016.5,4946.92,3824,14829.96,15101.84,-820.52
2026-01-06T12:00:00-06:00,16.81,14.328,14.328,1977,11933.83,51135.5,52565.92,26051,74,21280.08,21062.4,3602.93,3872.1,14724.3,16037.57,-488.9
2026-01-06T13:00:00-06:00,18.53,14.77,14.77,1977,11954.67,52181.83,53289.12,27595,76,21645.84,21160.5,2717,2941.8,14468.15,16784.07,-45.59
2026-01-06T14:00:00-06:00,17.97,14.172,14.243,1943,11886.75,53299.67,53503.06,28042,78,22819.15,21556,2222.85,2566.5,14825.46,18160.16,-924.87
2026-01-06T15:00:00-06:00,17.74,12.715,12.762,1773,11363.83,54018.08,53592.99,29557,78,22197.17,20995.5,2037.37,2497.1,15530.21,19639.74,-734.22
2026-01-06T16:00:00-06:00,27.12,32.505,32.537,1666.33,11240.5,54593.17,53452.34,38600,77,13740.9,13115.6,2084,2731.6,14048.4,25444.21,1333.14
2026-01-06T17:00:00-06:00,48.45,44.783,48.28,1453,11395.33,54428.5,53110.71,50318,70,1659.26,1691.3,2253.05,3348.8,10467.61,30289.71,5784.51
2026-01-06T18:00:00-06:00,39.05,48.443,53.49,1453,11499,54320.08,53514.87,51431,65,0.4,0.4,2726.43,4319.1,9898.84,31298.51,5180.44
2026-01-06T19:00:00-06:00,38.3,47.448,53.977,1453,11490.83,53209.5,52795.93,50314,63,0.3,0,2908.88,5390,8500.22,31713.53,3498.37
2026-01-06T20:00:00-06:00,33.65,42.075,49.913,1453,11585.33,51830.08,51649.23,48075,59,0.33,0,3762.23,6506,7858.12,31782.65,1166.98
2026-01-06T21:00:00-06:00,27.91,29.783,35.39,1453,11655,50240.58,49867.95,45132,58,0.38,0,5131.67,7693.9,7966.38,30066.42,-25.06
2026-01-06T22:00:00-06:00,24.94,22.937,24.545,1453,11442,48106.5,47546.98,43054,56,0.34,0,6607.56,8918.6,8881.14,28250.64,-449.29
2026-01-06T23:00:00-06:00,19.34,21.31,22.153,1453,11513.17,45712.92,45349.91,40811,55,0.5,0,7419.43,9990.2,9027.35,26345.64,-922.41
2026-01-07T00:00:00-06:00,20.99,19.385,20.342,1453,12402,44003.17,43952.55,35467,54,0.54,0,8504.18,10357.1,9774.68,24330.11,-845.58
2026-01-07T01:00:00-06:00,20.31,18.44,19.22,1453,12425.33,42879.5,42695.79,33450,53,0.36,0,9390.19,10896,11165.78,22983.81,-1568.54
2026-01-07T02:00:00-06:00,18.94,16.295,16.992,1453,13102,42527.08,41987.88,32089,52,0.35,0,10338.98,11373.5,12558.59,22431.18,-2084.7
2026-01-07T03:00:00-06:00,17.85,15.01,15.795,1453,13237,42430.92,41920.37,31950,51,0.36,0,10364.02,11608.2,13643.77,21683.5,-1191.91
2026-01-07T04:00:00-06:00,18.16,15.62,16.383,1453,12697,43268.75,42823.25,32902,50,0.35,0,10177.78,11867.5,13402.16,22052.4,-487.86
2026-01-07T05:00:00-06:00,19.79,20.69,21.003,1446.67,12445.67,45396.92,45735.9,35227,50,0.38,0,9895.54,12322.4,12384.6,23131.3,400.52
2026-01-07T06:00:00-06:00,25.07,24.457,24.702,1377,12683.33,48578.67,49386.49,38321,50,0.4,0,9928.59,12662.6,10785.15,23786.91,1759.72
2026-01-07T07:00:00-06:00,26.24,24.085,23.665,1393.67,12826.5,50028,51131.77,39085,50,306.19,434,10505.15,12708.3,9089.45,23646.61,2178.1
2026-01-07T08:00:00-06:00,16.66,16.377,16.145,1577,12883,49920.83,50950.4,32210,56,6920.38,7482.4,10785.17,12753.7,10313.14,19912.37,-70.34
2026-01-07T09:00:00-06:00,14.16,12.578,12.575,1577,13110.5,49577.5,51226.76,23619,61,16504.7,16953.9,9494.23,12462.6,12084.36,14583.4,-1725.14
2026-01-07T10:00:00-06:00,12.73,13.405,13.417,1577,13148.5,49569.5,51320.54,21870,68,19325.7,19564.1,8350.67,11527.4,12244.97,13073.53,-1520.52
2026-01-07T11:00:00-06:00,11.81,12.14,11.79,1577,13145.5,49957.92,51445.31,19570,71,20068.04,19759.7,10259.39,11544.6,12895.54,11652.05,-1964.59
2026-01-07T12:00:00-06:00,10.75,10.788,10.27,1577,13128,50996.92,51906.1,18952,75,19647.01,19625.4,12275.35,13279.7,13763.06,11365.34,-2175.83
2026-01-07T13:00:00-06:00,8.59,14.665,13.648,1577,13148.5,51986.58,52737.96,20376,77,17659.79,19654,13848.81,15320,14488.16,11769.05,-1452.24
